,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2019-08-26 22:00:00+00:00,28.0,23.455,11.465,35.805,764.9000000000001
2019-08-26 22:30:00+00:00,27.415,23.07,12.1,38.655,708.55
2019-08-26 23:00:00+00:00,27.085,22.545,11.915,38.925,640.2
2019-08-26 23:30:00+00:00,26.630000000000003,21.875,11.735,39.519999999999996,563.75
2019-08-27 00:00:00+00:00,25.485,20.84,11.795,42.525,478.7
2019-08-27 00:30:00+00:00,24.325000000000003,19.805,12.25,46.965,388.4
2019-08-27 01:00:00+00:00,22.775,17.995,12.645,52.95,293.05
2019-08-27 01:30:00+00:00,21.07,16.93,12.620000000000001,58.69,198.64999999999998
2019-08-27 02:00:00+00:00,19.6,15.954999999999998,12.7,64.565,111.8
2019-08-27 02:30:00+00:00,17.35,14.489999999999998,12.165,71.805,28.085
2019-08-27 03:00:00+00:00,16.055,15.32,12.205,78.08500000000001,2.485
2019-08-27 03:30:00+00:00,15.864999999999998,15.675,12.11,78.56,0.0
2019-08-27 04:00:00+00:00,15.74,15.995000000000001,11.64,76.78,0.0
2019-08-27 04:30:00+00:00,16.085,16.97,11.545,74.645,0.0
2019-08-27 05:00:00+00:00,16.295,17.285,11.204999999999998,72.02,0.0
2019-08-27 05:30:00+00:00,16.729999999999997,17.575,10.370000000000001,66.34,0.0
2019-08-27 06:00:00+00:00,16.8,17.21,9.945,64.18,0.0
2019-08-27 06:30:00+00:00,16.700000000000003,17.494999999999997,9.465,62.555,0.0
2019-08-27 07:00:00+00:00,15.93,16.435000000000002,9.94,67.8,0.0
2019-08-27 07:30:00+00:00,15.695,18.240000000000002,8.3,61.9,0.0
2019-08-27 08:00:00+00:00,17.145,19.810000000000002,1.27,33.56,0.0
2019-08-27 08:30:00+00:00,18.465,20.075000000000003,-0.35000000000000003,28.23,0.0
2019-08-27 09:00:00+00:00,18.845,19.785,-0.97,26.325,0.0
2019-08-27 09:30:00+00:00,18.67,19.450000000000003,3.41,36.765,0.0
2019-08-27 10:00:00+00:00,17.915,19.77,3.415,38.29,0.0
2019-08-27 10:30:00+00:00,16.395,16.095,9.01,62.08,0.0
2019-08-27 11:00:00+00:00,14.565000000000001,13.66,8.84,68.755,0.0
2019-08-27 11:30:00+00:00,13.695,13.435,8.92,73.105,0.0
2019-08-27 12:00:00+00:00,13.785,17.255000000000003,9.36,74.84,0.0
2019-08-27 12:30:00+00:00,15.135,18.555,10.21,72.64,0.0
2019-08-27 13:00:00+00:00,14.525,14.205,9.85,73.725,0.035
2019-08-27 13:30:00+00:00,14.205,17.490000000000002,9.844999999999999,75.22999999999999,3.475
2019-08-27 14:00:00+00:00,15.92,19.54,9.92,67.835,16.634999999999998
2019-08-27 14:30:00+00:00,17.67,19.605,9.555,59.2,99.50999999999999
2019-08-27 15:00:00+00:00,18.509999999999998,19.915,8.625,52.765,204.05
2019-08-27 15:30:00+00:00,19.130000000000003,20.02,10.4,57.155,296.5
2019-08-27 16:00:00+00:00,18.965,18.67,11.505,62.115,389.04999999999995
2019-08-27 16:30:00+00:00,20.240000000000002,18.07,13.525,65.485,477.65
2019-08-27 17:00:00+00:00,22.245,19.325,13.925,59.43,562.85
2019-08-27 17:30:00+00:00,22.985,19.795,14.19,57.765,638.5
2019-08-27 18:00:00+00:00,23.990000000000002,21.18,14.25,54.595,707.8
2019-08-27 18:30:00+00:00,25.0,21.884999999999998,13.254999999999999,48.155,763.8
2019-08-27 19:00:00+00:00,25.255000000000003,22.035,12.735,45.835,805.5
2019-08-27 19:30:00+00:00,25.52,22.32,11.725,42.22,843.5
2019-08-27 20:00:00+00:00,26.195,22.93,10.035,36.255,719.45
2019-08-27 20:30:00+00:00,25.285,21.439999999999998,12.594999999999999,45.345,748.5
2019-08-27 21:00:00+00:00,25.535,21.615000000000002,12.595,44.665000000000006,793.7
2019-08-27 21:30:00+00:00,25.34,21.5,12.59,45.225,583.05
2019-08-27 22:00:00+00:00,24.314999999999998,20.87,13.225000000000001,50.075,512.0
2019-08-27 22:30:00+00:00,25.505,21.63,12.855,45.504999999999995,722.15
2019-08-27 23:00:00+00:00,26.07,21.8,12.59,43.24,645.4000000000001
2019-08-27 23:30:00+00:00,25.865,21.369999999999997,12.785,44.335,549.1500000000001
2019-08-28 00:00:00+00:00,25.645000000000003,21.564999999999998,11.31,40.849999999999994,465.55
2019-08-28 00:30:00+00:00,25.32,20.79,12.004999999999999,43.555,376.35
2019-08-28 01:00:00+00:00,24.225,20.385,11.739999999999998,45.685,283.25
2019-08-28 01:30:00+00:00,23.57,20.18,10.91,44.985,190.7
2019-08-28 02:00:00+00:00,22.42,19.235,11.940000000000001,51.675,101.905
2019-08-28 02:30:00+00:00,20.93,18.064999999999998,12.48,58.629999999999995,24.315
2019-08-28 03:00:00+00:00,18.415,15.95,12.22,64.66,2.95
2019-08-28 03:30:00+00:00,16.325,14.55,11.64,73.99,0.0
2019-08-28 04:00:00+00:00,14.985,13.7,11.3,78.775,0.0
2019-08-28 04:30:00+00:00,14.48,13.64,11.285,81.3,0.0
2019-08-28 05:00:00+00:00,14.219999999999999,13.275,11.305,82.75,0.0
2019-08-28 05:30:00+00:00,14.13,13.475000000000001,11.4,83.75,0.0
2019-08-28 06:00:00+00:00,14.175,13.344999999999999,11.775,85.6,0.02
2019-08-28 06:30:00+00:00,14.265,13.45,12.075,86.8,0.18
2019-08-28 07:00:00+00:00,14.285,13.440000000000001,12.19,87.35,0.18
2019-08-28 07:30:00+00:00,14.5,13.684999999999999,12.49,87.85,0.19
2019-08-28 08:00:00+00:00,14.59,13.760000000000002,12.615,88.05,0.2
2019-08-28 08:30:00+00:00,14.655000000000001,13.7,12.68,88.05,0.2
2019-08-28 09:00:00+00:00,14.625,13.665,12.635,87.95,0.2
2019-08-28 09:30:00+00:00,14.605,13.68,12.575,87.75,0.2
2019-08-28 10:00:00+00:00,14.695,13.765,12.62,87.5,0.2
2019-08-28 10:30:00+00:00,14.76,14.0,12.614999999999998,87.1,0.2
2019-08-28 11:00:00+00:00,14.73,14.05,12.559999999999999,86.95,0.2
2019-08-28 11:30:00+00:00,14.72,14.075,12.54,86.9,0.2
2019-08-28 12:00:00+00:00,14.754999999999999,14.085,12.585,86.95,0.2
2019-08-28 12:30:00+00:00,14.73,14.0,12.524999999999999,86.75,0.2
2019-08-28 13:00:00+00:00,14.675,13.955,12.485,86.85,0.20500000000000002
2019-08-28 13:30:00+00:00,14.754999999999999,13.905000000000001,12.594999999999999,87.0,1.28
2019-08-28 14:00:00+00:00,14.71,13.850000000000001,12.585,87.19999999999999,8.030000000000001
2019-08-28 14:30:00+00:00,14.55,13.7,12.54,87.85,24.445
2019-08-28 15:00:00+00:00,14.655000000000001,13.73,12.655000000000001,87.9,43.745000000000005
2019-08-28 15:30:00+00:00,14.62,13.76,12.67,88.19999999999999,68.58
2019-08-28 16:00:00+00:00,14.72,13.870000000000001,12.855,88.69999999999999,95.8
2019-08-28 16:30:00+00:00,14.97,14.015,13.14,88.9,116.4
2019-08-28 17:00:00+00:00,15.285,14.18,13.405000000000001,88.65,145.0
2019-08-28 17:30:00+00:00,15.555,14.245000000000001,13.489999999999998,87.6,180.0
2019-08-28 18:00:00+00:00,15.725,14.415,13.54,86.94999999999999,151.7
2019-08-28 18:30:00+00:00,16.215,14.79,13.825,85.85,235.2
2019-08-28 19:00:00+00:00,16.96,15.1,13.845,82.0,317.7
2019-08-28 19:30:00+00:00,17.71,15.985,13.765,77.845,359.3
2019-08-28 20:00:00+00:00,18.240000000000002,16.3,13.73,75.13,449.85
2019-08-28 20:30:00+00:00,19.134999999999998,16.87,13.97,72.17500000000001,621.55
2019-08-28 21:00:00+00:00,19.810000000000002,17.03,13.870000000000001,68.755,732.8
2019-08-28 21:30:00+00:00,20.02,17.125,13.95,68.225,568.3499999999999
2019-08-28 22:00:00+00:00,19.58,17.065,14.004999999999999,70.35499999999999,505.4
2019-08-28 22:30:00+00:00,19.42,16.895,13.965,70.87,445.75
2019-08-28 23:00:00+00:00,18.695,16.585,13.985,74.25,362.15
2019-08-28 23:30:00+00:00,18.36,16.380000000000003,13.995000000000001,75.85499999999999,268.9
2019-08-29 00:00:00+00:00,18.42,16.39,13.945,75.32,258.79999999999995
2019-08-29 00:30:00+00:00,18.45,16.490000000000002,13.879999999999999,74.86500000000001,256.25
2019-08-29 01:00:00+00:00,18.455,16.6,13.899999999999999,74.94,195.25
2019-08-29 01:30:00+00:00,18.045,16.475,13.77,76.24000000000001,92.05000000000001
2019-08-29 02:00:00+00:00,17.189999999999998,15.93,13.61,79.63499999999999,31.900000000000002
2019-08-29 02:30:00+00:00,16.55,15.595,13.615,82.95,7.42
2019-08-29 03:00:00+00:00,16.27,15.495000000000001,13.715,84.95,0.7949999999999999
2019-08-29 03:30:00+00:00,16.155,15.405000000000001,13.79,86.0,0.265
2019-08-29 04:00:00+00:00,16.015,15.370000000000001,13.78,86.69999999999999,0.335
2019-08-29 04:30:00+00:00,15.899999999999999,15.305,13.71,86.95,0.25
2019-08-29 05:00:00+00:00,15.925,15.42,13.745000000000001,87.0,0.2
2019-08-29 05:30:00+00:00,15.895,15.364999999999998,13.645,86.6,0.2
2019-08-29 06:00:00+00:00,15.899999999999999,15.440000000000001,13.605,86.35,0.18
2019-08-29 06:30:00+00:00,15.98,15.535,13.649999999999999,86.15,0.195
2019-08-29 07:00:00+00:00,16.035,15.605,13.71,86.2,0.195
2019-08-29 07:30:00+00:00,16.130000000000003,15.754999999999999,13.79,86.15,0.19
2019-08-29 08:00:00+00:00,16.235,15.875,13.855,85.9,0.19
2019-08-29 08:30:00+00:00,16.314999999999998,15.96,13.905000000000001,85.75,0.19
2019-08-29 09:00:00+00:00,16.4,16.009999999999998,13.95,85.55,0.18
2019-08-29 09:30:00+00:00,16.33,15.89,13.945,85.9,0.2
2019-08-29 10:00:00+00:00,16.325,15.85,14.07,86.6,0.2
2019-08-29 10:30:00+00:00,16.295,15.84,14.135,87.15,0.2
2019-08-29 11:00:00+00:00,16.244999999999997,15.935,14.075,87.1,0.2
2019-08-29 11:30:00+00:00,16.3,16.005,14.05,86.65,0.2
2019-08-29 12:00:00+00:00,16.39,16.060000000000002,14.11,86.5,0.2
2019-08-29 12:30:00+00:00,16.405,16.115000000000002,14.1,86.35,0.2
2019-08-29 13:00:00+00:00,16.479999999999997,16.095,14.18,86.4,0.2
2019-08-29 13:30:00+00:00,16.5,16.060000000000002,14.25,86.65,1.165
2019-08-29 14:00:00+00:00,16.47,16.075,14.219999999999999,86.65,7.165
2019-08-29 14:30:00+00:00,16.665,16.335,14.32,86.15,28.31
2019-08-29 15:00:00+00:00,16.875,16.43,14.25,84.65,52.745
2019-08-29 15:30:00+00:00,17.345,16.79,14.219999999999999,82.0,100.35
2019-08-29 16:00:00+00:00,17.78,17.025,14.04,78.88499999999999,134.95
2019-08-29 16:30:00+00:00,18.275,17.384999999999998,14.015,76.37,205.7
2019-08-29 17:00:00+00:00,18.91,17.745,13.735,72.065,272.75
2019-08-29 17:30:00+00:00,19.52,18.245,13.405,67.935,399.25
2019-08-29 18:00:00+00:00,20.055,18.55,13.31,65.305,517.95
2019-08-29 18:30:00+00:00,20.72,18.895000000000003,13.32,62.71,679.0999999999999
2019-08-29 19:00:00+00:00,21.17,19.354999999999997,13.3,60.94,809.0
2019-08-29 19:30:00+00:00,21.79,19.545,13.254999999999999,58.480000000000004,826.0
2019-08-29 20:00:00+00:00,21.685000000000002,19.375,13.355,59.254999999999995,839.0
2019-08-29 20:30:00+00:00,22.015,19.735,13.465,58.495,835.5
2019-08-29 21:00:00+00:00,22.28,19.71,13.52,57.754999999999995,821.0
2019-08-29 21:30:00+00:00,22.67,20.049999999999997,13.504999999999999,56.33,793.3
2019-08-29 22:00:00+00:00,22.825,19.990000000000002,13.5,55.785,751.4000000000001
2019-08-29 22:30:00+00:00,23.345,20.34,13.4,53.695,699.35
2019-08-29 23:00:00+00:00,23.29,20.215,13.44,54.03,630.5
2019-08-29 23:30:00+00:00,23.05,19.89,13.325,54.415000000000006,552.1
2019-08-30 00:00:00+00:00,22.265,19.55,13.095,56.215,466.4
2019-08-30 00:30:00+00:00,21.795,19.46,13.07,57.765,375.65
2019-08-30 01:00:00+00:00,21.45,19.255000000000003,13.09,59.084999999999994,281.75
2019-08-30 01:30:00+00:00,20.6,18.854999999999997,13.315000000000001,63.195,187.89999999999998
2019-08-30 02:00:00+00:00,20.200000000000003,18.5,13.54,65.70500000000001,97.125
2019-08-30 02:30:00+00:00,19.310000000000002,17.89,13.52,69.34,21.755
2019-08-30 03:00:00+00:00,18.045,17.29,13.655000000000001,75.67500000000001,1.44
2019-08-30 03:30:00+00:00,17.445,17.005000000000003,13.89,79.79,0.035
2019-08-30 04:00:00+00:00,17.090000000000003,16.625,14.260000000000002,83.55000000000001,0.235
2019-08-30 04:30:00+00:00,16.955,16.505000000000003,14.504999999999999,85.6,0.2
2019-08-30 05:00:00+00:00,16.965,16.275,14.739999999999998,86.85,0.2
2019-08-30 05:30:00+00:00,16.54,15.775,14.33,86.9,0.19
2019-08-30 06:00:00+00:00,16.41,15.645,14.3,87.45,0.195
2019-08-30 06:30:00+00:00,16.134999999999998,15.2,14.055,87.6,0.2
2019-08-30 07:00:00+00:00,15.895,15.05,13.805,87.5,0.2
2019-08-30 07:30:00+00:00,15.385,14.81,13.31,87.55000000000001,0.2
2019-08-30 08:00:00+00:00,15.030000000000001,14.870000000000001,12.915,87.3,0.2
2019-08-30 08:30:00+00:00,14.93,14.895,12.73,86.8,0.2
2019-08-30 09:00:00+00:00,14.870000000000001,14.809999999999999,12.68,86.85,0.2
2019-08-30 09:30:00+00:00,14.815,14.754999999999999,12.645,86.95,0.2
2019-08-30 10:00:00+00:00,14.969999999999999,15.145,12.9,87.55000000000001,0.2
2019-08-30 10:30:00+00:00,15.135000000000002,15.07,13.045,87.45,0.2
2019-08-30 11:00:00+00:00,14.785,14.975,12.685,87.35,0.2
2019-08-30 11:30:00+00:00,14.98,15.094999999999999,12.98,87.95,0.2
2019-08-30 12:00:00+00:00,15.34,15.115,13.344999999999999,88.0,0.2
2019-08-30 12:30:00+00:00,15.149999999999999,15.035,13.07,87.5,0.2
2019-08-30 13:00:00+00:00,14.85,14.74,12.775,87.5,0.2
2019-08-30 13:30:00+00:00,15.08,14.870000000000001,13.15,88.35,2.035
2019-08-30 14:00:00+00:00,15.305,14.81,13.375,88.35,9.57
2019-08-30 14:30:00+00:00,15.434999999999999,14.915,13.475000000000001,88.2,38.255
2019-08-30 15:00:00+00:00,15.895,15.33,13.85,87.75,78.30000000000001
2019-08-30 15:30:00+00:00,16.185000000000002,15.675,13.92,86.55000000000001,180.75
2019-08-30 16:00:00+00:00,16.855,16.259999999999998,14.335,85.2,275.95
2019-08-30 16:30:00+00:00,17.985,16.689999999999998,14.915,82.4,410.3
2019-08-30 17:00:00+00:00,19.32,17.275,14.879999999999999,75.63,554.15
2019-08-30 17:30:00+00:00,20.42,17.61,14.515,69.03,655.7
2019-08-30 18:00:00+00:00,20.945,17.78,14.265,65.755,716.95
2019-08-30 18:30:00+00:00,21.035,17.97,14.344999999999999,65.74000000000001,768.3
2019-08-30 19:00:00+00:00,21.43,18.46,14.46,64.64,813.0
2019-08-30 19:30:00+00:00,21.94,18.869999999999997,14.555,63.05,845.0
2019-08-30 20:00:00+00:00,22.5,19.134999999999998,14.684999999999999,61.42,860.0
2019-08-30 20:30:00+00:00,22.695,19.255000000000003,14.615,60.435,857.0
2019-08-30 21:00:00+00:00,23.244999999999997,19.805,14.61,58.45,841.0
2019-08-30 21:30:00+00:00,23.645,19.674999999999997,14.445,56.425,809.25
2019-08-30 22:00:00+00:00,23.515,19.59,14.385000000000002,56.66,761.9000000000001
2019-08-30 22:30:00+00:00,23.884999999999998,19.56,14.36,55.315,705.3
2019-08-30 23:00:00+00:00,23.799999999999997,19.57,14.14,54.82,637.75
2019-08-30 23:30:00+00:00,23.125,18.85,13.870000000000001,56.11,561.35
2019-08-31 00:00:00+00:00,22.509999999999998,18.665,13.845,58.165000000000006,474.1
2019-08-31 00:30:00+00:00,22.1,18.645,13.565,58.55,381.25
2019-08-31 01:00:00+00:00,22.12,18.605,13.495000000000001,58.22,285.29999999999995
2019-08-31 01:30:00+00:00,21.595,19.119999999999997,13.41,59.79,190.0
2019-08-31 02:00:00+00:00,21.715,19.495,13.530000000000001,59.8,96.32
2019-08-31 02:30:00+00:00,21.415,19.515,13.649999999999999,61.415,18.134999999999998
2019-08-31 03:00:00+00:00,19.645,18.380000000000003,13.440000000000001,67.56,1.105
2019-08-31 03:30:00+00:00,18.17,17.604999999999997,13.195,72.89500000000001,0.0
2019-08-31 04:00:00+00:00,17.405,17.415,12.785,74.47,0.0
2019-08-31 04:30:00+00:00,17.04,17.18,12.83,76.41499999999999,0.0
2019-08-31 05:00:00+00:00,16.79,16.775,13.055,78.775,0.09
2019-08-31 05:30:00+00:00,16.525,16.71,13.125,80.45,0.035
2019-08-31 06:00:00+00:00,16.189999999999998,16.44,12.844999999999999,80.7,0.165
2019-08-31 06:30:00+00:00,15.955,16.23,12.875,82.1,0.22499999999999998
2019-08-31 07:00:00+00:00,16.06,16.545,13.05,82.45,0.01
2019-08-31 07:30:00+00:00,16.085,16.705,12.985,82.0,0.0
2019-08-31 08:00:00+00:00,16.045,16.05,12.905000000000001,81.8,0.005
2019-08-31 08:30:00+00:00,15.600000000000001,15.41,12.754999999999999,83.30000000000001,0.185
2019-08-31 09:00:00+00:00,15.465,15.725000000000001,12.9,84.8,0.12
2019-08-31 09:30:00+00:00,15.48,15.72,12.92,84.85,0.075
2019-08-31 10:00:00+00:00,15.705,16.655,12.95,83.8,0.0
2019-08-31 10:30:00+00:00,15.995000000000001,16.835,12.935,82.2,0.0
2019-08-31 11:00:00+00:00,16.09,16.549999999999997,12.91,81.55,0.0
2019-08-31 11:30:00+00:00,15.969999999999999,16.155,12.77,81.45,0.0
2019-08-31 12:00:00+00:00,15.67,15.885000000000002,12.530000000000001,81.75,0.0
2019-08-31 12:30:00+00:00,15.16,15.695,12.1,82.1,0.0
2019-08-31 13:00:00+00:00,14.835,15.309999999999999,11.94,82.95,0.025
2019-08-31 13:30:00+00:00,14.835,15.815000000000001,12.004999999999999,83.30000000000001,2.77
2019-08-31 14:00:00+00:00,14.875,15.84,12.245000000000001,84.4,13.719999999999999
2019-08-31 14:30:00+00:00,15.23,16.04,12.555,84.2,95.375
2019-08-31 15:00:00+00:00,15.83,16.75,13.245000000000001,84.75,202.75
2019-08-31 15:30:00+00:00,16.085,16.485,13.440000000000001,84.45,295.15
2019-08-31 16:00:00+00:00,16.585,16.86,13.940000000000001,84.5,387.9
2019-08-31 16:30:00+00:00,18.805,17.765,15.535,81.435,477.0
2019-08-31 17:00:00+00:00,21.055,18.76,15.68,71.55000000000001,560.85
2019-08-31 17:30:00+00:00,22.46,19.92,15.120000000000001,63.345,637.9
2019-08-31 18:00:00+00:00,23.924999999999997,21.175,15.29,58.57,704.5
2019-08-31 18:30:00+00:00,24.555,21.465,15.379999999999999,56.74,758.75
2019-08-31 19:00:00+00:00,25.23,22.509999999999998,15.455,54.75,801.75
2019-08-31 19:30:00+00:00,26.479999999999997,23.7,15.275,50.24,833.0
2019-08-31 20:00:00+00:00,27.445,24.075,15.035,46.7,846.5
2019-08-31 20:30:00+00:00,27.72,24.25,14.91,45.59,847.0
2019-08-31 21:00:00+00:00,28.39,25.1,14.785,43.475,831.0
2019-08-31 21:30:00+00:00,29.055,25.314999999999998,14.285,40.465,800.2
2019-08-31 22:00:00+00:00,28.525,24.51,13.315000000000001,39.215,753.6500000000001
2019-08-31 22:30:00+00:00,28.115000000000002,24.07,12.785,38.85,695.55
2019-08-31 23:00:00+00:00,27.64,23.495,13.21,41.015,626.8
2019-08-31 23:30:00+00:00,27.61,23.32,12.64,39.585,548.25
2019-09-01 00:00:00+00:00,27.0,22.71,12.695,41.185,463.35
2019-09-01 00:30:00+00:00,26.495,22.575000000000003,13.02,43.36,372.1
2019-09-01 01:00:00+00:00,26.72,23.09,13.1,43.0,279.45
2019-09-01 01:30:00+00:00,25.985,23.07,13.99,47.655,184.95
2019-09-01 02:00:00+00:00,24.79,22.38,13.625,49.955,95.005
2019-09-01 02:30:00+00:00,25.095,25.174999999999997,6.895,31.43,17.77
2019-09-01 03:00:00+00:00,24.845,24.88,5.6850000000000005,29.21,1.045
2019-09-01 03:30:00+00:00,24.185000000000002,24.345,6.235,31.58,0.005
2019-09-01 04:00:00+00:00,23.55,24.06,6.93,34.445,0.0
2019-09-01 04:30:00+00:00,23.16,23.97,7.41,36.44,0.0
2019-09-01 05:00:00+00:00,22.645,23.58,8.075,39.34,0.0
2019-09-01 05:30:00+00:00,22.134999999999998,23.22,8.325,41.285,0.0
2019-09-01 06:00:00+00:00,21.605,22.6,8.79,44.015,0.0
2019-09-01 06:30:00+00:00,20.895,21.47,9.355,47.795,0.0
2019-09-01 07:00:00+00:00,20.325,21.6,10.31,52.75,0.0
2019-09-01 07:30:00+00:00,20.345,21.845,10.305,52.655,0.0
2019-09-01 08:00:00+00:00,20.1,21.355,10.355,53.655,0.0
2019-09-01 08:30:00+00:00,19.630000000000003,20.735,10.135,54.43,0.0
2019-09-01 09:00:00+00:00,19.15,20.095,9.835,54.97,0.0
2019-09-01 09:30:00+00:00,18.744999999999997,20.48,9.870000000000001,56.504999999999995,0.0
2019-09-01 10:00:00+00:00,18.85,20.189999999999998,9.58,55.06,0.0
2019-09-01 10:30:00+00:00,18.92,20.435000000000002,9.690000000000001,55.24,0.0
2019-09-01 11:00:00+00:00,19.0,20.215,9.8,55.355,0.0
2019-09-01 11:30:00+00:00,18.83,19.6,10.885,60.115,0.0
2019-09-01 12:00:00+00:00,18.73,19.825,10.635000000000002,59.515,0.0
2019-09-01 12:30:00+00:00,18.665,20.025,9.97,57.185,0.0
2019-09-01 13:00:00+00:00,18.22,19.205,10.14,59.44,0.0
2019-09-01 13:30:00+00:00,17.825000000000003,18.83,10.54,62.584999999999994,2.295
2019-09-01 14:00:00+00:00,17.515,18.93,10.42,63.315,11.73
2019-09-01 14:30:00+00:00,17.71,19.145,10.765,64.0,89.00999999999999
2019-09-01 15:00:00+00:00,18.134999999999998,19.924999999999997,11.165,63.97,204.55
2019-09-01 15:30:00+00:00,18.515,19.39,11.579999999999998,64.2,297.79999999999995
2019-09-01 16:00:00+00:00,18.68,18.93,12.82,68.92,391.1
2019-09-01 16:30:00+00:00,20.67,19.115000000000002,14.705,68.83500000000001,479.2
2019-09-01 17:00:00+00:00,22.92,20.335,15.415,62.760000000000005,562.0999999999999
2019-09-01 17:30:00+00:00,24.225,21.29,15.68,58.985,637.8
2019-09-01 18:00:00+00:00,25.0,22.05,15.82,56.815,705.65
2019-09-01 18:30:00+00:00,25.92,23.085,15.715,53.415,761.05
2019-09-01 19:00:00+00:00,26.485,23.455,15.645,51.425,805.05
2019-09-01 19:30:00+00:00,27.14,23.77,15.405,48.695,834.5
2019-09-01 20:00:00+00:00,27.28,23.8,15.23,47.754999999999995,848.0
2019-09-01 20:30:00+00:00,27.39,23.865000000000002,15.059999999999999,46.935,846.0
2019-09-01 21:00:00+00:00,27.585,23.75,14.92,45.975,828.5
2019-09-01 21:30:00+00:00,27.335,23.29,14.704999999999998,46.025,794.35
2019-09-01 22:00:00+00:00,27.195,22.965,14.48,45.730000000000004,747.3
2019-09-01 22:30:00+00:00,26.56,22.235,13.98,45.98,689.0999999999999
2019-09-01 23:00:00+00:00,26.92,22.825,13.965,44.965,619.85
2019-09-01 23:30:00+00:00,27.22,22.955,13.925,44.055,540.95
2019-09-02 00:00:00+00:00,26.485,22.119999999999997,13.865,45.855000000000004,455.85
2019-09-02 00:30:00+00:00,25.6,21.585,13.905000000000001,48.445,364.75
2019-09-02 01:00:00+00:00,24.68,20.759999999999998,13.79,50.815,269.45000000000005
2019-09-02 01:30:00+00:00,23.380000000000003,20.875,14.165,56.36,176.35
2019-09-02 02:00:00+00:00,22.655,20.54,13.844999999999999,57.644999999999996,86.14500000000001
2019-09-02 02:30:00+00:00,22.450000000000003,20.445,13.59,57.415,14.895
2019-09-02 03:00:00+00:00,20.880000000000003,20.78,13.295,62.004999999999995,0.665
2019-09-02 03:30:00+00:00,21.4,23.08,9.455,46.629999999999995,0.0
2019-09-02 04:00:00+00:00,21.335,21.02,11.385,53.28,0.0
2019-09-02 04:30:00+00:00,20.02,19.4,12.325,61.394999999999996,0.0
2019-09-02 05:00:00+00:00,19.130000000000003,19.345,12.425,65.315,0.0
2019-09-02 05:30:00+00:00,18.95,19.18,12.29,65.46000000000001,0.0
2019-09-02 06:00:00+00:00,18.57,19.165,12.635,68.54,0.0
2019-09-02 06:30:00+00:00,18.52,19.450000000000003,12.02,66.05,0.0
2019-09-02 07:00:00+00:00,18.245,19.259999999999998,11.77,66.10499999999999,0.0
2019-09-02 07:30:00+00:00,18.39,19.85,11.385,63.875,0.0
2019-09-02 08:00:00+00:00,18.57,19.675,10.955,61.394999999999996,0.0
2019-09-02 08:30:00+00:00,18.405,19.06,10.5,60.205,0.0
2019-09-02 09:00:00+00:00,18.08,18.83,10.530000000000001,61.54,0.0
2019-09-02 09:30:00+00:00,17.755000000000003,18.52,10.370000000000001,62.165,0.0
2019-09-02 10:00:00+00:00,17.775,18.535,10.745000000000001,63.660000000000004,0.0
2019-09-02 10:30:00+00:00,17.75,18.32,10.9,64.39,0.0
2019-09-02 11:00:00+00:00,17.67,18.535,10.47,62.925,0.0
2019-09-02 11:30:00+00:00,17.545,18.08,10.129999999999999,62.0,0.0
2019-09-02 12:00:00+00:00,17.215,17.78,10.695,65.72,0.0
2019-09-02 12:30:00+00:00,17.18,18.025,10.605,65.445,0.0
2019-09-02 13:00:00+00:00,16.685000000000002,16.515,11.165,70.13,0.0
2019-09-02 13:30:00+00:00,16.0,16.125,10.870000000000001,71.80000000000001,1.865
2019-09-02 14:00:00+00:00,15.725000000000001,16.235,10.975,73.55,11.965
2019-09-02 14:30:00+00:00,15.870000000000001,16.505000000000003,11.41,75.0,78.705
2019-09-02 15:00:00+00:00,16.439999999999998,16.815,12.165,75.985,191.25
2019-09-02 15:30:00+00:00,16.765,17.155,12.545,76.31,283.1
2019-09-02 16:00:00+00:00,17.36,17.58,13.2,76.7,373.5
2019-09-02 16:30:00+00:00,19.185,18.04,14.425,74.12,460.3
2019-09-02 17:00:00+00:00,21.095,18.685,14.504999999999999,66.18,543.05
2019-09-02 17:30:00+00:00,22.415,19.465,14.555,61.239999999999995,619.3
2019-09-02 18:00:00+00:00,23.23,20.155,14.68,58.745000000000005,684.35
2019-09-02 18:30:00+00:00,23.155,20.035,14.5,58.33,738.0
2019-09-02 19:00:00+00:00,23.025,19.81,14.115,57.345,780.25
2019-09-02 19:30:00+00:00,22.715,19.115000000000002,13.795,57.239999999999995,810.0
2019-09-02 20:00:00+00:00,22.04,18.245,13.515,58.565,824.0
2019-09-02 20:30:00+00:00,21.88,18.03,13.53,59.215,825.0
2019-09-02 21:00:00+00:00,21.58,17.77,13.37,59.7,808.0
2019-09-02 21:30:00+00:00,22.61,19.325,13.495000000000001,56.519999999999996,778.0
2019-09-02 22:00:00+00:00,24.36,20.715,13.245000000000001,50.010000000000005,733.1500000000001
2019-09-02 22:30:00+00:00,23.895000000000003,19.6,13.18,51.21,675.8499999999999
2019-09-02 23:00:00+00:00,23.520000000000003,19.46,12.91,51.48,608.3499999999999
2019-09-02 23:30:00+00:00,24.79,20.72,12.465,46.31,531.5
2019-09-03 00:00:00+00:00,24.715000000000003,20.22,12.71,47.28,446.7
2019-09-03 00:30:00+00:00,23.995,20.200000000000003,12.795,49.64,358.0
